"Model","Scenario","Region","Variable","Unit","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Other Pacific Asia","Final Energy|Industry|Cement","EJ/yr","","","","","","",0.8625841413658762,0.5834637153177957,0.6206895121452314,0.7379373052493811,0.8507130539932694,1.003835918355623,1.114153991936594,1.192775421110837,1.250950762592344,"",1.292054461333218,"",1.278108308280755,"",1.242683557684964,"",1.20093865052236
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Other Pacific Asia","Final Energy|Industry|Steel","EJ/yr","","","","","","",0.7005825623838731,0.859336350649719,1.435381776552789,2.362679211598244,2.320842895679351,2.265878989304818,1.894854083212665,1.629040876463668,1.453146097773748,"",1.316728639085269,"",1.191670577535906,"",1.046387782243649,"",0.9022644948689748
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Other Pacific Asia","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.1484461080081501,0.159256144001505,0.2076707516070969,0.2058780214237006,0.3347838462144653,0.336198349849986,0.3774514114635572,0.409115307253476,0.5457227928261208,0.7596471967483905,1.837382643303052,2.592252740502711,3.234831883254465,4.932608955975687,5.353065434575617,"",9.552865907241191,"",12.3266671405361,"",13.43161216816657,"",14.28528705325201
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Other Pacific Asia","Final Energy|Industry|Non-ferrous metals","EJ/yr","","","","","","",0.0830336684437811,0.0914912400068506,0.1154072123165304,0.1432797352312942,0.1759616545017082,0.2232074952159293,0.2821751736023539,0.3467340775905977,0.2355116201922799,"",0.0993770576417078,"",0.0561310454451941,"",0.0419054133722219,"",0.0361864678565158
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Secondary Energy|Electricity|Solar","EJ/yr",0,0,0,0,0.0152401280017976,0.1507437899236673,0.3411054027836549,0.3411126696,0.3411126696,0.3411126696,0.6206062040170927,0.7348158422800576,0.7458164898195935,0.8051238878992735,0.8832025446852338,"",1.401393866267148,"",1.415864436472617,"",1.894581359501015,"",1.992900579048167
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Final Energy|Residential and Commercial","EJ/yr",3.134771786053023,4.499167930061494,5.051138444061635,5.386610926992772,5.293017055424279,5.074384394448384,5.627935575761854,6.033678731525576,6.431719421007942,6.329021316966614,6.261250812916759,6.246856622377408,6.329899781962224,6.398868931512191,6.512777252083911,"",6.735589304415569,"",6.907127593597439,"",6.973460590042855,"",6.955286058649955
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Secondary Energy|Liquids|Oil","EJ/yr",9.251984877730626,10.83987232841508,10.78385385530805,10.54551546228936,9.322908691912367,7.69349437851974,8.752847485751413,8.399984371819777,8.337413568721153,8.116958399017463,7.368003323353876,6.88108952637225,6.873958153097885,6.133938762456617,5.738079445385218,"",3.846320221391112,"",3.725872232911319,"",3.903849530520037,"",5.246447326560736
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Secondary Energy|Electricity|Wind","EJ/yr",0,0,0,0.01693698,0.03835264,0.06905001736,0.0917439935599999,0.2297018821505357,0.7000887085225079,0.717376069325887,0.7085740526053772,0.7480867165229245,0.7635424096802388,1.101777952336288,1.205061789565496,"",1.286019149097124,"",1.696077644288668,"",1.95080833788292,"",2.067408046431871
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Secondary Energy|Electricity|Gas","EJ/yr",0.6866478779999998,0.790562716,1.006103132865364,0.9973504532545704,1.343380066,1.711977295122189,1.720556127489006,1.222112832693609,1.244950515016588,1.538901833359364,1.740074235359059,2.002364887532157,2.137943928953862,2.45192905348988,2.680096104232874,"",3.362759085020678,"",3.720202682324864,"",4.099346909134031,"",4.547157725073137
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Secondary Energy|Electricity|Coal","EJ/yr",0.8563961580000001,1.096223164,1.46456541874843,1.771892246291388,1.770885842,1.830931889548,1.357971568663277,1.790882014704985,1.574570677019151,1.198857288985515,0.8471226108006028,0.7191728045283858,0.5077614861762411,0.4863061507816187,0.4863580002895077,"",0.632616429986181,"",0.5976551098090186,"",0.7912336580301826,"",0.5833842379903069
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Primary Energy|Coal","EJ/yr",4.881881051999999,5.229915489999999,5.935462136,6.843470349999999,7.283330343999999,6.270033047916228,5.285129726538929,5.790668493715217,4.908734125646043,5.058227021621141,4.487811298178586,3.74559543718099,3.119052288934785,2.915179919271173,2.930677842490871,"",3.305893935862155,"",3.40582284544427,"",4.269786661148146,"",3.926570423851359
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Final Energy|Industry","EJ/yr",6.988586157089743,7.12612385774359,7.147356985846153,7.09963870964813,6.714213843277332,6.376499004260115,5.799380436139144,5.744427867080518,5.559391774335323,5.529563119461585,4.789493216912722,4.568866579349057,4.39162166931126,4.360021160820567,4.258254188364294,"",4.708117913290666,"",4.746236741773758,"",5.94946552954135,"",7.301281280027124
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Primary Energy|Gas","EJ/yr",2.669740131084716,3.140708396048429,3.829158498658581,3.946607855640226,5.031014047508709,5.729386058610472,6.678973265891306,5.432060406078843,5.464296871323207,5.452903382378346,5.618183564445871,6.176576790856966,6.363683103254292,7.016965803812261,7.420557808911155,"",8.688840274211826,"",9.84466029550376,"",11.93843129553968,"",12.6538402426681
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Secondary Energy|Electricity|Oil","EJ/yr",1.161690194564239,1.096784028564239,0.6765089119903773,0.6730572699210243,0.4214570441629563,0.3472494578466687,0.3341740270657642,0.1052460456471139,0.0678163470051709,0.0291784805168466,0.0150852304720995,0.0101731759933915,0.0052602134065674,0.0026331491685944,0.000005138413356548272,"",0,"",0,"",0,"",0
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Secondary Energy|Electricity|Biomass","EJ/yr",0.038453568,0.042496996,0.0407271380441075,0.0559664113481262,0.106671434,0.116421253897896,0.1163286943571798,0.095614677735897,0.0955911980954094,0.0979761097110604,0.0921182864572471,0.0175390038251578,0.006785537443256,0.0002355096157161,0.0002355096157161,"",0.000117754807858,"",0.0010158373874232,"",0.0026241002411756,"",0.0024459177223797
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Final Energy|Industry|Cement","EJ/yr","","","","","","",0.2663727571649678,0.2480712573473192,0.2690787412205629,0.2720848515229554,0.2761558150754385,0.2755665944934924,0.2792518375020869,0.2814144010589498,0.2823387370147145,"",0.2784825053876718,"",0.2755436633155364,"",0.2679799420986941,"",0.2543265542544015
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Final Energy|Industry|Steel","EJ/yr","","","","","","",1.259265077250687,1.068948558294037,0.9456681573478202,1.055545251242376,0.6663868756654433,0.6772331585204976,0.5131659670115573,0.5212784978140422,0.4243585565130175,"",0.3318395911551641,"",0.3286876618296945,"",0.4488919030709054,"",1.219727433205465
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.4614648919576435,0.4613765341114027,0.476864534067487,0.4512511568695397,0.504851315748889,0.6679871213515447,0.9350791472915252,1.0865742778092,1.559955681096585,1.57453432067187,1.842638720531092,1.99445651646238,2.019652845103198,2.415962459213683,2.597798468190788,"",3.197263241431995,"",3.621091730256327,"",4.352603495828324,"",4.567837851546158
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Pacific OECD","Final Energy|Industry|Non-ferrous metals","EJ/yr","","","","","","",0.1011051513535141,0.0634592031580445,0.0395957312790898,0.0294121520412162,0.0219734385759152,0.0184319483267499,0.0156395210090073,0.0143511298708028,0.013701633044753,"",0.0125007094641499,"",0.0119155358121799,"",0.0117557487557411,"",0.0112904641775578
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Secondary Energy|Electricity|Solar","EJ/yr",0,0,0,0,0.00119852,0.02157336,0.13780242328,0.7559964597812642,0.8683118413580403,1.857603966830157,2.531158469176788,2.89245590587051,3.432289676426077,4.021961284745932,4.836851225442217,"",9.603523222907128,"",11.86480735013758,"",14.28328734563905,"",16.5826762142382
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Final Energy|Residential and Commercial","EJ/yr",8.284584266974552,10.0443756189003,11.18285943867642,13.01537168391741,13.87699236322504,15.23646926585541,16.9054018270081,18.82040251452563,20.36058872033026,22.27221385936116,23.95948991538566,25.45633082655685,26.66505626448892,28.73357208326378,30.33132015401127,"",35.83178160963708,"",41.62668674998092,"",49.79482501405492,"",57.96127296172466
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Secondary Energy|Liquids|Oil","EJ/yr",2.573503261044555,2.914236086434317,4.97391154388294,6.239397531948532,9.236624679087049,10.49835951667668,9.917104545899038,9.736087749259768,9.576771556135544,10.23846025252607,10.09291870590772,8.591940997969564,6.362655315962116,4.723842141981536,3.416832429869569,"",3.061554501933284,"",2.294106254091703,"",1.972841249607311,"",4.770323663469548
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Secondary Energy|Electricity|Wind","EJ/yr",0,0,0,0.03415782,0.07118578,0.1585891510036269,0.2754038490036269,1.297761235418895,1.450929674224956,1.470802637542052,1.587969974814332,2.765285134841037,3.336415663118087,3.987585547269471,4.716881624063331,"",6.010838276208057,"",7.426174384618486,"",8.939899273889187,"",12.38253245349158
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Secondary Energy|Electricity|Gas","EJ/yr",0.104924118,0.1964942,0.332125662,0.5086802739999999,0.6411608900000001,0.53221119564,1.066686807095877,1.555751892720595,1.818461551524294,2.206233492088177,1.748789449371054,1.243973359278244,1.735657930897801,2.042928565995221,2.190939686766714,"",3.680577282251556,"",6.069008119076641,"",11.3218601180103,"",17.75052330077834
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Secondary Energy|Electricity|Coal","EJ/yr",0.6901046619999998,1.06837019,1.406482144,1.725433548,2.374495208,3.771161927423176,4.218534791004761,4.816157028005001,5.942275867405343,7.341970721699603,9.155687615102496,10.20343849780769,11.13497821356934,13.93554957811611,17.95544135767201,"",18.34734928681366,"",19.94896536946402,"",17.65913451940187,"",14.96483718630421
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Primary Energy|Coal","EJ/yr",4.173915288000001,5.398061538,6.182631654,8.100055489999999,12.09262524,18.29581908045473,18.98743115941837,22.90060259842497,28.03654670144874,32.37806917068247,37.54788452710283,38.49763129299652,40.59350017933031,46.92941560672379,56.58926256862636,"",59.49993528908531,"",62.05829059803948,"",58.34375702463215,"",53.17456413917889
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Final Energy|Industry","EJ/yr",2.885476198790986,4.593214931905205,5.526949718592074,6.675281759360733,9.505354235872009,11.63099680257595,13.80330518632517,16.12983966903472,18.80439341082261,21.75576580894576,24.55278906770549,25.49909285882821,29.26372976012302,30.58298470445663,33.06144214211712,"",38.05301542116789,"",39.68447295121931,"",43.11373589222699,"",45.53097025567327
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Primary Energy|Gas","EJ/yr",1.068509399440012,1.565032386209101,2.04250349987473,2.948063033525526,4.244296281946411,3.786830315164581,5.454836688083457,7.428333799786614,8.142996763963524,9.631539175372833,8.481235621149105,7.983146066640829,10.28964519825131,10.5109889505919,10.94388640279182,"",14.30158421432762,"",19.79423166707337,"",30.00136657528315,"",41.68029581504855
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Secondary Energy|Electricity|Oil","EJ/yr",0.090762658,0.14204039,0.236950558,0.210964752,0.252578628,0.28833029036,0.3137922090190814,0.0143759251003045,0.0074270549711059,0.0050035747401654,0.0025833808332753,0.0017375490833747,0.0008956333765137,0.0004469631656667,8.692657983757021e-7,"",0,"",0,"",0,"",0
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Secondary Energy|Electricity|Biomass","EJ/yr",0.000104082,0.000104082,0.0046736125853658,0.0174414661463414,0.0488801535121951,0.0808181758097456,0.043846529280671,0.0060222468617376,0.0050183517686731,0.0042221590713029,0.0042221590713029,0,0,0,0,"",0,"",0,"",0,"",0.0005730253962532
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Final Energy|Industry|Cement","EJ/yr","","","","","","",2.303086393158021,2.833606783547107,3.175726246649874,3.569873703625485,3.79638797356621,4.055064459619024,4.224002716830718,4.38972548665966,4.511852763972543,"",4.675468900517556,"",4.718147849126883,"",4.663874946935185,"",4.531028337226833
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Final Energy|Industry|Steel","EJ/yr","","","","","","",1.642049236244569,1.992002961283504,1.578461963370948,2.679554345067792,2.543788811102312,2.376203222128999,3.687798828978198,3.845999660364201,4.417797311233429,"",4.352726941942,"",4.095980681625405,"",3.718378015105946,"",3.291374650123273
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.3531281479999998,0.3838828019999999,0.3788963279999998,0.589078888,0.712170046,0.8778301350006069,1.143202396280607,2.814869420111139,3.114494848303176,4.162381159840389,4.9935761720641,6.568093113445928,7.712161414644545,8.986718126295782,10.55969721637293,"",16.77696404482242,"",20.96149484028361,"",25.89000957290673,"",31.61976103833825
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|South Asia","Final Energy|Industry|Non-ferrous metals","EJ/yr","","","","","","",0.1573879203983361,0.2161235711966767,0.2766043432028455,0.3558709503841206,0.4712221201049074,0.5717105306475554,0.711623151368075,0.9014412451459608,1.190202686130604,"",1.528785466884582,"",1.357424132546889,"",2.120715648941453,"",3.148213448904618
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Secondary Energy|Electricity|Solar","EJ/yr",0,0,0,0,0.00003154,0.0074182079999999,0.02124496552,0.0476354026857142,0.0715532399999999,0.07155324,0.2819613026221874,0.7520541287869233,1.378595610520386,2.348209860280086,2.809649201132175,"",4.432678278961081,"",7.511942879442078,"",12.56661533633084,"",22.6417006912134
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Final Energy|Residential and Commercial","EJ/yr",5.808425430818819,6.241003793760682,6.539397290543502,7.038358171083341,11.97951440111174,15.09833143398779,17.32757336131363,18.41618209522746,19.56979252575402,21.17454218084815,22.904951329159,24.94893001763551,26.95349725432821,29.38451998743015,31.67314717366321,"",38.02066715464893,"",47.71439413513256,"",59.69408284550524,"",74.5307145922314
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Secondary Energy|Liquids|Oil","EJ/yr",1.558438686777454,1.555436102,1.330486533825794,1.831032676569025,1.413083474708749,2.542458113197167,3.169609788510324,4.434151587315938,4.903720716482793,4.951576243120527,6.367746452317775,6.613912118841626,6.415596664510586,5.842735989419417,5.735186051313635,"",5.121834974724091,"",6.752466440319557,"",8.880123500376532,"",9.379717939290629
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Secondary Energy|Electricity|Wind","EJ/yr",0,0,0,0,0,0.01453702255,0.0352338386399999,0.0957266309878255,0.1818661337329244,0.3156031493008011,0.5232383081190376,0.8223899821537501,1.283153333625296,1.861343953904817,2.583949293747779,"",4.67473264,"",7.316584787162927,"",11.45898664,"",17.26784040039093
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Secondary Energy|Electricity|Gas","EJ/yr",0.026660762,0.027950748,0.033624794,0.063010612,0.090261172,0.1391021659668671,0.3445439768174442,0.5456212442031327,0.6896955031084936,1.366825303591017,1.63042762148693,2.233432773445243,2.982131984892272,3.724011949428053,4.353020440271853,"",5.958442421207556,"",7.059878951847312,"",4.570157239150377,"",3.025553379555388
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Secondary Energy|Electricity|Coal","EJ/yr",0.58503546,0.649115278,0.7180144079999999,0.849905226,0.8900587999999999,0.8517029917273233,0.9392423124577208,1.067282145073893,1.241459239270241,1.38343395704131,1.515522906217747,1.782896868489139,2.563150698019935,3.81625143356299,4.64645598967719,"",7.34135388489839,"",10.61295575623215,"",18.25864725476836,"",22.74824836569135
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Primary Energy|Coal","EJ/yr",2.982662104,3.426644375999997,3.552312352,3.996997966000002,4.343575255999999,3.842417198035783,4.364342471772821,5.596828857490437,6.568143930578895,7.279083566290676,9.498451129774766,12.11029891983508,16.35458474661469,21.09063409836256,24.90302931618132,"",35.1462851119797,"",46.00520584613383,"",67.40378037846239,"",79.25915223538459
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Final Energy|Industry","EJ/yr",1.402191067535445,1.729848922155727,1.87466624815604,2.20354057860043,2.595511028417466,2.888595350212681,3.913075322689696,4.344901039164901,5.143731709844903,6.157598501568859,7.706593195486772,9.438376944998693,11.97584869837968,14.49555732158706,17.72823182138106,"",24.57535978393919,"",30.54636109342706,"",35.43186895237679,"",37.88842039712564
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Primary Energy|Gas","EJ/yr",0.2290681917525774,0.1012271422680414,0.334932039175258,0.6554493872506317,0.3674675434526826,1.053393792085459,1.997332505763317,3.304017001650521,4.614361666685618,6.52649513419735,6.998595874870452,8.701131534389738,10.30829551871454,11.89620992457792,14.60964533709708,"",19.42189199731146,"",24.52542167401127,"",19.56271911033801,"",16.86992404151419
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Secondary Energy|Electricity|Oil","EJ/yr",0.022434402,0.032009946,0.03157154,0.039494388,0.056027656,0.0724028487280209,0.0139379577500168,0.0110750251437687,0.0082295875518779,0.005527034328054,0.0028197845179096,0.0018801178801621,0.0009655559392665,0.0004795784225175,9.18553597537053e-7,"",0,"",0,"",0,"",0
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Secondary Energy|Electricity|Biomass","EJ/yr",0.00108813,0.000791654,0.002321344,0.002674592,0.0040043491707317,0.0046413105092113,0.0237299232293973,0.0010081031314925,0.0009018276425139,0.0006595081292871,0.0006895633951226,0.0016036214873399,0.0016036214873399,0.0016036214873399,0.0016036214873399,"",0.0007867831107522,"",0,"",0,"",0
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Final Energy|Industry|Cement","EJ/yr","","","","","","",0.8346210040449318,1.070801753276032,1.356204866700313,1.675885644759075,1.950494033764564,2.296474057550475,2.561947414363291,2.902205197594236,3.149749113512981,"",3.664574065956136,"",4.057766486014685,"",4.334852259003312,"",4.487461524835637
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Final Energy|Industry|Steel","EJ/yr","","","","","","",0.2210810749653137,0.2292987571256552,0.2292987571256552,0.0216638315453589,0.0277380769856855,0.0392279551020614,0.0465270650746188,0.0593564966080339,0.0657024557709579,"",0.0803365242803361,"",0.0882593024495872,"",0.0899907392056149,"",0.0871726026987456
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.153467332,0.163011336,0.20798737437856,0.2622582510579087,0.3113344914244952,0.3716392343062289,0.5026698348097773,0.6611909224556157,0.8431260348948975,1.039000469775809,1.519314264198201,2.334230025992975,3.467577716946209,5.045497118373909,6.25964767725649,"",10.3195750638872,"",16.61359930562853,"",26.611382265473,"",42.62858810068106
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Sub-saharan Africa","Final Energy|Industry|Non-ferrous metals","EJ/yr","","","","","","",0.1210932640181435,0.1461149894339488,0.1749540852971991,0.2372478622045422,0.3137257473128178,0.3768156958819705,0.4979933845933969,0.6110843195352078,0.7749049465065775,"",0.5304897578202058,"",0.0958972359011155,"",0.1099902513789173,"",0.1202550508019806
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Secondary Energy|Electricity|Solar","EJ/yr",0,0,0,0,0.0857572598120069,0.3617636812307904,0.5302541381888166,0.5320677722062381,0.5320677722062381,0.731834877738295,2.17038800029222,2.520215745158758,3.06738371865065,3.648355138719068,3.930835572054831,"",4.609178815927057,"",4.962414809306545,"",5.375341568017364,"",5.813497784736557
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Final Energy|Residential and Commercial","EJ/yr",15.20785243069935,16.47595841153349,17.54070495325897,19.22822486642212,19.81977169253668,17.67268967789077,18.33150229265462,18.83482986082561,19.85087818006646,19.99875165026166,20.41841752354578,21.0152134234539,21.62565307398198,22.21469120955255,22.93360176060539,"",24.40452234066563,"",25.99898425756191,"",27.54413799215799,"",29.03846978151996
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Secondary Energy|Liquids|Oil","EJ/yr",25.8522463307715,27.79852046921168,28.79059861980891,29.13639374021184,26.05912736009574,20.42622852416538,20.4010625507198,20.35837824253855,21.67903026206512,22.77648263576484,21.88982871443065,19.77297488759392,15.62020327916693,12.40178725440925,12.40254770417962,"",12.40346883451659,"",14.83136687849971,"",13.66890766685257,"",19.54640212078422
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Secondary Energy|Electricity|Wind","EJ/yr",0,0,0,0.31076362,0.5358645999999999,1.18993001792,1.966945690143807,1.895422378378175,1.895422378378175,1.83097749008,2.031523665286518,2.521351627837477,2.814716900243806,4.021468274999999,4.808968946595683,"",5.307274447280099,"",5.794432288386946,"",6.35145117592852,"",7.836202936162141
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Secondary Energy|Electricity|Gas","EJ/yr",0.5648789250805508,0.9028188418535704,1.754978346777125,2.445602789451092,2.913546713761149,2.052977132021977,2.636062183598385,3.629195738896648,3.507635615567032,4.86034878261358,5.486750510508223,7.644728644049272,9.55803136259568,10.43987456216106,10.99185519442529,"",12.64232099838905,"",14.02329414729482,"",15.61802020615984,"",16.40594472350937
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Secondary Energy|Electricity|Coal","EJ/yr",2.908580166788624,2.689938162950582,2.681509884374563,2.744093965030509,2.358780756365636,2.401273651696096,1.711857622384722,1.641619107751211,1.95415714957072,1.740528883133033,0.8203375417268484,0.2146850115646572,0.0873127418912691,0,0,"",0,"",0,"",0,"",0
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Primary Energy|Coal","EJ/yr",13.27747265,10.703963196,10.028370088,10.400352848,9.34512853,8.052227575100071,6.383261484040484,5.599616887571454,5.353402182833769,5.09692728015539,3.220943387456247,2.857950389656406,3.259984098443982,3.492885934373576,4.065957122551157,"",5.500463450055772,"",6.308,"",6.56791036746272,"",7.529806400492347
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Final Energy|Industry","EJ/yr",14.96300297434615,15.07946267921795,16.28244777047781,16.40023163647406,15.12240898514515,14.36306816168571,12.78233596700512,12.62721577247012,12.145727597727,13.20224611902523,13.3854244961322,13.67738274028616,13.2804812900255,13.27956539555202,13.44203319142986,"",14.87858781131337,"",16.37136166393346,"",17.2415957432836,"",19.05117852640856
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Primary Energy|Gas","EJ/yr",9.935352248538516,12.3600482927177,15.64419243441511,17.58619256513343,18.13764182687759,15.59301259011141,16.32464809299613,18.80234883757005,18.54615948558027,21.96447265007293,22.73210442225705,25.78559894046577,28.27797469148479,29.0875131143131,29.62722822219774,"",31.75406853744582,"",34.40128538806157,"",38.40404249305463,"",39.91422480545228
"MESSAGEix-GLOBIOM 1.1-M-R12","Current Policies","MESSAGEix-GLOBIOM 1.1-R12|Western Europe","Secondary Energy|Electricity|Oil","EJ/yr",0.710802960243465,0.7569827050721581,0.6134549812773705,0.4865340512016195,0.289490696561559,0.2130057048426102,5.00420157309381e-7,2.498320422619448e-7,0,0,0,0,0,0,0,"",0,"",0,"",0,"",0
