"Model","Scenario","Region","Variable","Unit","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2070","2080","2090","2100"
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|China","Final Energy|Transportation","EJ/yr","","","",7.2946,11.3069,15.9195,20.4999,20.9358,19.3882,17.9355,15.6774,13.7806,13.2876,12.7358,11.8742,11.5716,11.3386,11.3262,11.2067
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|China","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",1.6576,2.5472,2.556,2.8183,2.6808,2.5241,2.6711,2.5511,2.2303,2.2097,2.3712,2.9232,3.0456
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation","EJ/yr","","","",4.3843,4.924799999999999,5.687099999999999,5.964,5.627199999999999,4.9838,4.2384,3.6852,3.1834,3.172,3.1428,3.0455,3.1258,3.3075,3.414,3.4735
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.5351,0.492,0.5014,0.5235,0.5163,0.4931,0.5334,0.5289,0.4979,0.5302,0.592,0.6341,0.632
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|EU 28","Final Energy|Transportation","EJ/yr","","","",17.9425,18.024,18.4175,18.8952,17.5475,15.1632,12.2746,10.1538,9.255,8.863100000000001,8.7258,8.717799999999999,8.727599999999999,8.934099999999999,8.9386,9.0907
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|EU 28","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",1.9141,1.8049,1.7857,1.6426,1.5292,1.5313,1.4885,1.4947,1.5412,1.5821,1.702,1.7098,1.8173
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|India","Final Energy|Transportation","EJ/yr","","","",1.7626,2.8245,4.4827,5.9871,7.931300000000001,10.0245,11.0683,11.0539,11.1136,10.8341,10.5385,10.3073,10.5539,10.9073,11.4556,12.1777
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|India","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.4422,0.6827,0.9902,1.1147,1.1024,1.1228,1.156,1.2762,1.3373,1.571,1.8582,2.1825,2.7438
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Japan","Final Energy|Transportation","EJ/yr","","","",3.8694,3.5858,3.6501,3.7022,3.4951,3.1034,2.5611,2.0015,1.653,1.4953,1.4094,1.3562,1.2903,1.281,1.2607,1.2343
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Japan","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.3021,0.285,0.2615,0.2497,0.2211,0.2064,0.2003,0.1909,0.1831,0.1731,0.1774,0.1821,0.1786
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Latin America and the Caribbean","Final Energy|Transportation","EJ/yr","","","",7.625599999999999,9.5184,11.3202,11.8125,11.8454,11.4499,10.9771,10.3901,9.9909,10.2301,10.5381,10.4812,10.3129,10.4869,10.5399,10.325
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Latin America and the Caribbean","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.6914999999999999,0.7272,0.8218000000000001,1.0757,1.3298,1.5338,1.7832,1.889,1.8476,1.825,1.84,1.8465,1.9342
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Middle East, North Africa, Central Asia","Final Energy|Transportation","EJ/yr","","","",6.5388,8.7823,11.8568,13.3899,12.8812,11.8063,10.9089,10.2257,9.9224,9.6548,9.513,9.3936,9.7257,10.4755,11.2603,11.944
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Middle East, North Africa, Central Asia","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",1.6707,1.5379,1.3439,1.4879,1.516,1.5906,1.6481,1.6362,1.6095,1.7419,1.9765,2.2279,2.5321
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Non-EU28 Europe","Final Energy|Transportation","EJ/yr","","","",1.4428,1.537,2.5656,3.268,3.4602,3.5304,3.2457,2.9175,2.695,2.6485,2.6849,2.6885,2.6795,2.7293,2.7538,2.6934
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Non-EU28 Europe","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",0.6492,0.6174999999999999,0.6228,0.6650999999999999,0.6475,0.5964999999999999,0.5079,0.4765,0.457,0.4472,0.4474,0.4321,0.3924
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Other Asia","Final Energy|Transportation","EJ/yr","","","",7.180899999999999,9.7046,12.4257,15.5849,17.2196,17.65480000000001,17.577,16.9435,16.5172,16.2456,16.1985,16.3503,16.8059,17.4939,18.4697,19.6882
"REMIND-MAgPIE 3.0-4.4","Net Zero 2050","REMIND-MAgPIE 3.0-4.4|Other Asia","Final Energy|Transportation|Aviation|Passenger","EJ/yr","","","","","","",1.6258,1.8064,1.9549,2.1116,2.0628,2.0482,2.1242,2.2372,2.3841,2.6368,3.0023,3.3353,3.9197
