"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Final Energy|Transportation|Aviation|Passenger","EJ/yr",1.445377728992,1.59877923422372,1.87202960033934,2.186186648756941,2.41701061378248,2.66832364400375,3.011707885448859,3.37356488464399,3.73981018733981,"",4.1705729295771,"",4.81084044676706,"",5.573385806964,"",6.48001562093082
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",1.5694096,2.9534078,5.6223611,8.955776800000002,12.5935477,16.4369724,20.5435852,24.7364819,31.2998236,"",41.000554,"",52.67583210000001,"",63.8533256,"",73.63427370000001
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Final Energy|Transportation|Rail","EJ/yr",0.344819244336616,0.4534625827647451,0.551716405652132,0.6252734076879569,0.6997446868141961,0.763568648554378,0.813672849098949,0.862235321307834,0.928357520708504,"",0.969902606016336,"",1.05037418340768,"",1.1474261481274,"",1.27992108914937
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Final Energy|Transportation|Road|Passenger","EJ/yr",4.70671998969579,5.33420980400878,5.364517684144039,4.78682865611114,4.366615821238319,4.38633485868333,4.79892706254104,5.038043712873142,5.365438919299488,"",5.415074200157719,"",5.48753530216328,"",5.413618022233961,"",5.293539925932
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Final Energy|Industry|Chemicals","EJ/yr",5.871031100000001,7.388653700000001,8.671873699999997,9.678515,10.7820459,11.8906486,13.0087927,13.5042954,14.1815915,"",14.9928504,"",15.7217831,"",15.9018929,"",14.7850909
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Final Energy|Industry|Cement","EJ/yr",2.1579066,1.8978621,1.848023,1.9450624,2.0863106,2.2551105,2.499234,2.4603713,2.4025219,"",2.2903546,"",2.2669339,"",2.1992352,"",1.9718058
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Final Energy|Industry|Steel","EJ/yr",2.0471964,1.9293922,1.8257447,2.0609653,2.6181654,3.392575299999999,4.5361851,4.8803887,4.7829489,"",4.678544499999999,"",3.804608099999999,"",2.8456606,"",2.0584106
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Final Energy|Transportation|Road|Freight","EJ/yr",3.98724508044652,5.191512652856019,6.28608750812415,6.981134549175259,7.35411779122427,7.582934932556398,7.560798875496749,7.39921245225634,7.53451211120076,"",7.261393998501211,"",7.522398865003161,"",8.085255738527051,"",8.96936086275133
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Other Asia","Final Energy|Transportation|Maritime","EJ/yr",3.17990799831782,3.339862835358089,3.48954051973933,3.64421295756577,3.784393862017621,3.89907286441995,3.9836401283795,3.99627073641861,3.99969908396148,"",3.88662767075074,"",3.85387734405151,"",3.859660623736599,"",3.85343929873574
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Secondary Energy|Electricity|Oil","EJ/yr",0.0058263,0.0035304,0.0011938,8e-7,8e-7,8e-7,8e-7,8e-7,8e-7,"",8e-7,"",8e-7,"",8e-7,"",4e-7
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Secondary Energy|Liquids|Oil","EJ/yr",9.4779846,10.0397118,10.2452989,10.1462109,9.348492,8.1596977,6.8479661,4.920761000000001,1.819147,"",0.4693434,"",0.4503673,"",0.3660722,"",0.3517401999999999
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation","EJ/yr",6.1410361,6.157731699999999,5.7048877,5.2101739,4.736232200000001,4.492261200000001,4.4473528,4.396278000000001,4.339289700000001,"",4.351830199999999,"",4.450192700000001,"",4.373290000000001,"",4.324454399999999
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Primary Energy|Coal","EJ/yr",9.7967963,9.7068242,10.4139725,10.7706977,11.3599715,12.8903532,15.7377763,19.447245,25.5075102,"",28.48224049999999,"",28.579271,"",24.6221429,"",17.2554931
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Industry","EJ/yr",14.2436224,16.1668299,19.4020051,21.98542479999999,23.234031,23.8468925,24.3364778,24.1608636,23.9366367,"",23.5735389,"",23.2128614,"",21.9381207,"",20.6326207
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Secondary Energy|Electricity|Coal","EJ/yr",1.0352798,0.9945116,0.8985312,0.7827859999999999,0.6071278999999999,0.4422350999999999,0.3098064,0.1928119,0.071379,"",0.0044085,"",0.0000408,"",0.0197282,"",0.07448
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Secondary Energy|Electricity|Gas","EJ/yr",2.5191523,2.970106,3.9355637,5.0620524,5.8315369,6.1897386,6.2805789,6.1237533,5.836581199999999,"",4.457808,"",2.6294574,"",1.604551,"",1.1437119
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Primary Energy|Gas","EJ/yr",20.6490055,21.0186352,22.551917,24.54374229999999,25.3544008,25.0941569,24.3372083,23.1054006,21.7691307,"",18.4540001,"",15.0400064,"",12.9257901,"",12.8582649
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Residential and Commercial","EJ/yr",11.0398243,10.4832974,10.1512992,10.1807705,10.0609612,9.6822925,9.4598296,8.944959299999999,8.688546500000001,"",8.609360299999999,"",8.727572699999998,"",8.5250057,"",8.2014908
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Secondary Energy|Electricity|Biomass","EJ/yr",0.0904624,0.1496333,0.2114072,0.2576352,0.2722373,0.2745116,0.2716185,0.2666988,0.2662229,"",0.2546174,"",0.2383118,"",0.2354631,"",0.2338439
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.630282823454838,0.678805919121683,0.798973515580837,0.931568487059186,1.00427638268433,1.06374591396994,1.11752744232148,1.13033577113252,1.15268015344659,"",1.21628680859237,"",1.26012863153482,"",1.22522981780206,"",1.20128351639373
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.9895881,1.1157809,1.3663222,1.7037912,2.1269915,2.6266501,3.1724919,3.7478768,4.7220824,"",6.547501199999999,"",8.9459506,"",11.385014,"",14.3802206
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation|Rail","EJ/yr",0.362562554390639,0.416842234943487,0.457534544000935,0.46767629648171,0.47456920645511,0.4859358670801481,0.502559141620514,0.508245519317982,0.5135013920077659,"",0.5222762728151811,"",0.546324132899932,"",0.5579040377678911,"",0.5825329007215918
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation|Road|Passenger","EJ/yr",2.81298981544492,2.89143244127202,2.43017679722573,1.88521962206941,1.4484648763984,1.23034920849599,1.1879244930177,1.1952427615716,1.20304354387707,"",1.18841269080162,"",1.21905620652198,"",1.21527882479747,"",1.2143849767876
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Industry|Chemicals","EJ/yr",4.7292543,5.9507095,7.458907,8.989483700000001,9.8548077,10.3853489,10.709598,10.835239,10.9723525,"",11.287218,"",11.2652323,"",10.7016845,"",10.031426
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Industry|Cement","EJ/yr",0.7570846999999999,0.7200621999999999,0.6862286999999999,0.6971004,0.6834672999999998,0.6758666999999998,0.6730014,0.6551195,0.6255495,"",0.5652280000000001,"",0.5300666999999999,"",0.4923117,"",0.4614728000000001
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Industry|Steel","EJ/yr",3.494865099999999,3.3210193,4.231764200000001,4.3113134,3.9587871,3.6753745,3.5062281,3.3006919,2.8914637,"",2.5294403,"",2.3416773,"",2.1623239,"",2.0681772
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation|Road|Freight","EJ/yr",0.947081409631366,0.97145032967961,0.985000974603196,0.9260607229126088,0.8146682518241011,0.7243881969371518,0.6692806991690519,0.624320941338088,0.5788289338844912,"",0.537034207476624,"",0.5264865271039879,"",0.499668041835516,"",0.4863874101299521
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Countries from the Reforming Economies of the Former Soviet Union","Final Energy|Transportation|Maritime","EJ/yr",1.17529100795279,1.12343299948737,1.12754588750083,1.10922833799332,1.06645731611406,1.02426396656739,0.995730251603916,0.971081878798186,0.933032554204864,"",0.9423039194835512,"",0.963784022570349,"",0.947538910082839,"",0.9191610719619648
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Secondary Energy|Electricity|Oil","EJ/yr",0.0223672,0.0139924,0.0049214,8e-7,8e-7,8e-7,8e-7,8e-7,8e-7,"",8e-7,"",8e-7,"",8e-7,"",4e-7
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Secondary Energy|Liquids|Oil","EJ/yr",4.567734399999999,5.450519799999999,6.7252288,8.2103305,10.2300634,13.0046004,16.6649253,21.4228954,26.5240357,"",32.68855020000001,"",36.9062514,"",38.1012364,"",34.35439839999999
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Transportation","EJ/yr",3.7440882,4.233438400000001,5.2060079,6.5494396,8.4408319,11.1181536,14.8123045,19.4983089,25.6094333,"",31.766483,"",37.8399526,"",42.89930990000001,"",47.2744507
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Primary Energy|Coal","EJ/yr",3.2195379,2.9701252,5.663957199999999,7.9506168,11.1067272,15.8967819,24.7780838,24.6586302,24.5937603,"",24.678576,"",25.6881969,"",28.1026774,"",31.8703032
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Industry","EJ/yr",3.1707883,3.5429987,5.820319799999999,8.624473099999998,12.5171387,18.0413701,27.178936,31.7091911,37.2908426,"",46.6859646,"",51.663906,"",52.5090986,"",50.9629819
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Secondary Energy|Electricity|Coal","EJ/yr",0.5889367999999999,0.2889948000000001,0.2440218,0.1953385,0.1406581,0.0152394,0.0011188,0.0002344,0.0001624,"",0.0553384,"",0.3270828000000001,"",1.1603702,"",3.154428
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Secondary Energy|Electricity|Gas","EJ/yr",0.367766,0.5745039,1.0432159,1.5565824,1.880908,1.9552038,1.8968287,1.7757315,1.0136778,"",0.4006657,"",0.5525279,"",0.7910918,"",0.8117765
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Primary Energy|Gas","EJ/yr",1.242777,1.8159081,3.0826372,4.5548781,5.822895499999999,6.8359675,7.8564459,9.0548527,9.3494034,"",10.5343892,"",12.1037428,"",12.9284739,"",13.2438316
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Residential and Commercial","EJ/yr",13.1652341,14.0884643,15.7961671,16.6153863,17.2912848,18.5690722,20.7411726,19.943358,19.6004768,"",23.0809471,"",33.63830690000001,"",46.9646765,"",55.7501875
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Secondary Energy|Electricity|Biomass","EJ/yr",0.0235069,0.0283141,0.0372428,0.0375301,0.037671,0.0360377,0.0317016,0.0261639,0.0199478,"",0.009974,"",0.0028723,"",0.0068081,"",0.023929
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Transportation|Aviation|Passenger","EJ/yr",0.228245558703308,0.31602072707816,0.5082482173287952,0.6942147565871559,0.886953533151376,1.14235609065447,1.49345794196976,1.96499504080595,2.62537018804728,"",3.90502395285454,"",5.80676187044976,"",8.01028183385256,"",9.85411363165182
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",0.6172786,1.0444586,1.9174398,3.2799265,5.3011512,8.176552200000001,11.9094798,16.3452536,23.7425437,"",37.6845461,"",55.141351,"",75.0958472,"",96.5022382
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Transportation|Rail","EJ/yr",0.0311184639057075,0.0461056572615086,0.0744039693281912,0.1173335978922,0.185789258304941,0.293098772796194,0.449613310552986,0.611188977133016,0.833505687696348,"",1.09167302190914,"",1.36233183613778,"",1.63987399464212,"",1.84147603201981
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Transportation|Road|Passenger","EJ/yr",1.5266316990751,1.53207957040063,1.56626872955557,1.55069738501003,1.67893538860428,1.94618167115038,2.424608490584709,3.00214762551579,3.761720727277791,"",4.7733368981886,"",5.88307598997817,"",6.912807493853721,"",7.68895947265047
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Industry|Chemicals","EJ/yr",0.5304222,0.6770105999999999,0.9922356,1.4307305,2.0232463,2.8339455,3.9958987,4.608911099999999,5.4236864,"",6.696159,"",7.732768800000001,"",8.5672132,"",8.9591151
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Industry|Cement","EJ/yr",0.3146151,0.3635414,0.559214,0.6485202999999999,0.9147603,1.3143922,1.9531003,2.2964807,2.7369049,"",3.3621676,"",3.932548799999999,"",4.4643587,"",4.6754279
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Industry|Steel","EJ/yr",0.3067552,0.3639652,1.195114,1.9836697,3.0266137,4.473726700000001,7.40871,8.634773599999997,9.9040405,"",12.9014295,"",12.303359,"",8.2236891,"",4.8097459
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Transportation|Road|Freight","EJ/yr",1.32960352443526,1.65704345120337,2.383997741702851,3.44725322738182,4.80349047258073,6.63570906651552,9.05889257914512,12.2647689651256,16.44025965212119,"",19.79613048413579,"",22.3575083933727,"",23.6542269115436,"",24.7355487989362
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|Sub-saharan Africa","Final Energy|Transportation|Maritime","EJ/yr",0.2769363219178451,0.302745567623946,0.3815479873998001,0.4831183289574021,0.6058078872726509,0.772043671226153,0.994189543273563,1.24673368435116,1.52828421527788,"",1.81135667572629,"",2.047941511915901,"",2.254223978332931,"",2.435745976555709
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Secondary Energy|Electricity|Oil","EJ/yr",0.1965483,0.1148313,0.0369838,8e-7,8e-7,8e-7,8e-7,8e-7,8e-7,"",8e-7,"",8e-7,"",8e-7,"",4e-7
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Secondary Energy|Liquids|Oil","EJ/yr",30.8343073,28.7157553,25.4199075,21.447435,18.3554304,16.1181293,14.750049,13.5785339,11.9292166,"",7.938559000000001,"",3.6387837,"",0.9268308,"",0.1418497
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Transportation","EJ/yr",24.0383295,22.11997150000001,19.2821729,16.3313341,14.240437,13.0693164,12.4977789,12.0794567,11.9607098,"",11.7376754,"",11.8869349,"",12.1696523,"",12.5254899
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Primary Energy|Coal","EJ/yr",10.3049821,4.672882899999999,4.054827,3.356306,1.7289369,1.5708105,2.234443,2.2963204,2.5860839,"",3.7702195,"",5.5556944,"",7.059448300000001,"",7.2925026
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Industry","EJ/yr",18.9142328,20.26143219999999,20.669654,20.173681,19.3608882,18.6483713,18.2533755,17.3879701,16.697438,"",15.3174653,"",14.2248318,"",13.3191908,"",12.1567972
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Secondary Energy|Electricity|Coal","EJ/yr",3.7446402,1.4840626,1.2024154,0.8862471,0.1821233,0.0074502,0.0088711,0.0367233,0.1403144,"",0.5886674999999999,"",1.291834,"",1.9384507,"",2.0452403
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Secondary Energy|Electricity|Gas","EJ/yr",6.3773511,6.742954799999999,6.3322892,5.1383536,3.9074098,2.2891499,1.4213562,0.5778440000000001,0.2445779,"",0.2845095,"",0.3629993,"",0.4183767000000001,"",0.4078593
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Primary Energy|Gas","EJ/yr",27.7362868,27.3067402,26.4169576,23.5846349,20.2162654,16.1825182,13.5511012,10.8741851,9.281127999999995,"",8.235263799999998,"",7.2238603,"",6.290911799999999,"",5.370227100000001
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Residential and Commercial","EJ/yr",19.9342941,19.2360484,20.0798156,20.1730529,19.6958203,19.0198958,18.840484,18.0294931,17.9471016,"",17.5135643,"",17.7964645,"",17.9905756,"",17.809229
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Secondary Energy|Electricity|Biomass","EJ/yr",0.2708781000000001,0.2880258000000001,0.2744692,0.2495574,0.2206235,0.1844528,0.1585931,0.1546769,0.172015,"",0.2150358,"",0.2631622,"",0.2907023,"",0.2881145000000001
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Transportation|Aviation|Passenger","EJ/yr",2.705109868347381,3.251744552600031,3.825455859878109,3.887136657862221,3.75885116541308,3.6508472245007,3.59563870769324,3.51682733749161,3.537538258299191,"",3.58573007080974,"",3.763586440643711,"",3.97154457523167,"",4.249790664156121
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",3.3234997,5.7760246,8.821539200000002,12.2101472,15.2359957,17.5724114,19.2764289,20.5358336,23.309545,"",27.5144136,"",33.6814209,"",38.1123066,"",38.96910870000001
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Transportation|Rail","EJ/yr",0.6383499768888011,0.6611259847859298,0.6756384792463229,0.686147106507801,0.6910896667976538,0.698481127034582,0.7090133108295009,0.7291065108289079,0.7603813097624128,"",0.817292009952887,"",0.8978673852476778,"",1.0019037417515,"",1.15204402293379
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Transportation|Road|Passenger","EJ/yr",14.132365466108,12.4888679924799,9.56829732273793,6.76682443840811,5.107501119865408,4.364832220945048,4.213451716165709,4.209842670872341,4.28043535098917,"",4.316317928288909,"",4.36146300582099,"",4.391116571637948,"",4.386595263286679
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Industry|Chemicals","EJ/yr",9.577342,11.0538351,11.4128715,11.4043541,11.0503088,10.7870472,10.4591276,9.995552000000002,9.621174699999996,"",8.843275299999998,"",8.1978461,"",7.660356499999999,"",6.953265900000001
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Industry|Cement","EJ/yr",0.7154381999999999,0.6090682,0.6373864999999999,0.6074862999999998,0.5779196000000001,0.5573597,0.5596878000000001,0.5210684999999999,0.4937609999999999,"",0.4631765,"",0.4314862000000001,"",0.4130033,"",0.3926095
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Industry|Steel","EJ/yr",1.1106773,1.0229876,1.0498186,0.9530402,0.8745225,0.7843598999999999,0.8450289000000001,0.9423845,1.0327478,"",1.0779865,"",1.0739456,"",1.0594027,"",1.0243702
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Transportation|Road|Freight","EJ/yr",5.791026227535579,5.38054699400828,5.12366634149425,4.761983614334061,4.15893331444984,3.627179841161371,3.19380319235022,2.8644993225754,2.5971359694603,"",2.24406000270309,"",2.076826626956759,"",1.99038111730127,"",1.97053930686572
"REMIND-MAgPIE 3.2-4.6","Current Policies","REMIND-MAgPIE 3.2-4.6|United States of America","Final Energy|Transportation|Maritime","EJ/yr",1.24967771583568,1.25785970439824,1.30971733320441,1.32480981621681,1.32824820842472,1.33012823112072,1.32861516975149,1.29286762641401,1.32400386896436,"",1.31187024449362,"",1.33367850801334,"",1.36876811322633,"",1.32327620634004
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Secondary Energy|Electricity|Oil","EJ/yr",1.7991219,1.1471581,0.3920874,0.0000095,0.0000095,0.0000095,0.0000095,0.0000095,0.0000095,"",0.0000095,"",0.0000095,"",0.0000095,"",0.0000052
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Secondary Energy|Liquids|Oil","EJ/yr",171.2350083,177.9697141,177.6978407,167.9544901,140.2893422,122.2551594,104.9681162,89.259783,70.72868179999999,"",51.0437504,"",42.15070890000001,"",32.1514395,"",24.1884691
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Final Energy|Transportation","EJ/yr",118.9687982,121.4635103,120.6399189,116.6923687,109.1389298,105.3002725,106.8967688,110.3445457,115.7576474,"",120.3178554,"",127.4767831,"",134.1795013,"",139.7544909
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Primary Energy|Coal","EJ/yr",164.1816603,150.5738878,151.4024636,137.343808,54.9712081,7.801323000000001,4.2150996,3.4412397,3.4144211,"",3.4949419,"",3.5723715,"",3.8888339,"",3.3073123
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Final Energy|Industry","EJ/yr",187.3842402,203.2352763,220.3062449,228.1380345,178.2338108,168.1873293,173.2525406,177.5671829,185.8994437,"",190.6109601,"",192.3044519,"",188.6398502,"",178.8339563
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Secondary Energy|Electricity|Coal","EJ/yr",33.8047651,30.0953191,28.3817411,22.7467546,10.2153966,0.5751717000000001,0.0978994,0.0035258,0.0024262,"",0.0008086,"",0.0001271,"",0.0000968,"",0.0000346
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Secondary Energy|Electricity|Gas","EJ/yr",24.7264083,27.4831905,29.9490758,28.2381009,13.8442933,3.8429228,1.2971942,0.74935,0.5019834,"",0.2860186000000001,"",0.3776468,"",0.6939892,"",0.951258
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Primary Energy|Gas","EJ/yr",135.1492208,142.5848485,149.8812222,142.311394,74.98010120000001,37.2814429,22.9155215,19.4056712,17.9996648,"",16.8573165,"",17.9449401,"",17.0029366,"",16.2781953
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Final Energy|Residential and Commercial","EJ/yr",126.0626089,131.0022389,142.7882968,148.3149032,122.7174708,113.2813394,118.2458922,122.3869998,131.7654962,"",150.1793474,"",175.6052426,"",195.7498444,"",204.9569544
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Secondary Energy|Electricity|Biomass","EJ/yr",2.3262143,2.6903445,2.836565999999999,2.8418071,2.9941532,3.2223193,3.1170999,2.8500249,2.568310700000001,"",1.855174,"",1.2851022,"",0.7040917,"",0.3919039
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Final Energy|Transportation|Aviation|Passenger","EJ/yr",13.1618001429978,15.2196118163827,17.3327775030272,18.4298651942363,17.6005877999432,17.1704822444203,18.0531646324731,19.230036986914,20.5220249321135,"",22.6620360507948,"",25.6742259447088,"",28.9538309702765,"",31.794084626198
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Secondary Energy|Electricity|Non-Biomass Renewables","EJ/yr",28.3835641,44.46293870000001,66.96763340000003,98.6660811,144.4561001,190.8181899,233.9489687,274.0135614,334.1823456,"",391.6308587,"",450.6053001,"",504.9215030999999,"",531.9845044
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Final Energy|Transportation|Rail","EJ/yr",3.160621747691161,3.78302202405068,4.42869861890781,4.88658558818762,5.1911861118603,5.499544492321881,5.883475658633209,6.350264367192989,6.844776867504708,"",7.421347748402231,"",8.061033231847881,"",8.6606667611808,"",9.21776823438531
"REMIND-MAgPIE 3.2-4.6","Delayed transition","World","Final Energy|Transportation|Road|Passenger","EJ/yr",50.90982857146179,49.7482424794577,42.9990868232552,35.1882337336842,29.2538588786227,26.92378620331789,27.7301408518555,28.90260082256979,30.3998937904006,"",31.7724747088702,"",33.33029846716889,"",34.3223792233106,"",34.4761075064519
