Model,Scenario,model.short,scenario.short,sector,Region,year,out,unit.out,energy,unit.energy,value.nonnorm,series,Unit,value.nonnorm.2020,value
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2045,57308.334,billion US$2010/yr,101.229,EJ/yr,0.00176639230168513,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.444385187382975
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2050,61370.9874,billion US$2010/yr,97.7895,EJ/yr,0.00159341578395397,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.400868125985298
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2055,64100.3572,billion US$2010/yr,89.8897,EJ/yr,0.00140232759888583,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.352794570157882
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2060,66121.2538,billion US$2010/yr,85.1234,EJ/yr,0.00128738333149998,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.323877137856956
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2065,67835.8278,billion US$2010/yr,81.28645,EJ/yr,0.00119828197924637,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.301461210727108
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2070,69550.4018,billion US$2010/yr,77.4495,EJ/yr,0.00111357372488968,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.280150489745551
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2075,70672.28465,billion US$2010/yr,73.86625,EJ/yr,0.00104519402996264,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.262947672730125
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2080,71794.1675,billion US$2010/yr,70.283,EJ/yr,0.000978951389052599,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.246282491181572
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2085,72174.8437,billion US$2010/yr,66.91955,EJ/yr,0.000927186628600901,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.233259623752169
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2090,72555.5199,billion US$2010/yr,63.5561,EJ/yr,0.000875965055278999,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.220373410176063
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2095,73062.3248,billion US$2010/yr,61.26385,EJ/yr,0.000838514927737421,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.2109517873977
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,China,2100,73569.1297,billion US$2010/yr,58.9716,EJ/yr,0.000801580774986387,all,EJ/yr per billion US$2010/yr,0.00397491264748848,0.20165997245068
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00581600589899856,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00581600589899856,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00581600589899856,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2005,2856.4955,billion US$2010/yr,25.0063,EJ/yr,0.00875418848025491,all,EJ/yr per billion US$2010/yr,0.00581600589899856,1.50518906484642
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2010,3369.9657,billion US$2010/yr,25.7237,EJ/yr,0.00763322309185521,all,EJ/yr per billion US$2010/yr,0.00581600589899856,1.31245105737763
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2015,3914.6661,billion US$2010/yr,26.4291,EJ/yr,0.00675130377019895,all,EJ/yr per billion US$2010/yr,0.00581600589899856,1.16081446398832
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2020,4310.0197,billion US$2010/yr,25.0671,EJ/yr,0.00581600589899856,all,EJ/yr per billion US$2010/yr,0.00581600589899856,1
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2025,4835.6026,billion US$2010/yr,25.4477,EJ/yr,0.00526257058427423,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.904842717779976
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2030,5764.6211,billion US$2010/yr,27.6857,EJ/yr,0.00480269206244969,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.82577152531373
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2035,6813.9039,billion US$2010/yr,29.9496,EJ/yr,0.00439536577555783,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.755736127488222
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2040,7770.1928,billion US$2010/yr,31.3683,EJ/yr,0.00403700407536863,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.694119666567696
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2045,8476.982,billion US$2010/yr,30.669,EJ/yr,0.0036179149607726,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.622061776346471
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2050,9173.8204,billion US$2010/yr,30.0544,EJ/yr,0.00327610512191845,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.563291230925773
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2055,10014.1514,billion US$2010/yr,31.3255,EJ/yr,0.00312812326763903,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.537847334057494
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2060,10860.2059,billion US$2010/yr,31.6739,EJ/yr,0.00291651008200498,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.501462710432802
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2065,11986.9146,billion US$2010/yr,31.9922,EJ/yr,0.00266892699811176,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.458893447575649
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2070,13113.6233,billion US$2010/yr,32.3105,EJ/yr,0.002463888069745,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.423639197162652
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2075,14278.9585,billion US$2010/yr,32.3787,EJ/yr,0.00226758135055859,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.389886356708997
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2080,15444.2937,billion US$2010/yr,32.4469,EJ/yr,0.00210089892294654,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.361227096297871
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2085,16515.5616,billion US$2010/yr,32.12705,EJ/yr,0.001945259312284,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.334466530135216
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2090,17586.8295,billion US$2010/yr,31.8072,EJ/yr,0.00180858067680704,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.310966100828483
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2095,18857.51035,billion US$2010/yr,31.0094,EJ/yr,0.00164440583218346,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.282737992488386
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Countries from the Reforming Economies of the Former Soviet Union,2100,20128.1912,billion US$2010/yr,30.2116,EJ/yr,0.00150095950996332,all,EJ/yr per billion US$2010/yr,0.00581600589899856,0.25807393184071
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00277770456611294,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00277770456611294,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00277770456611294,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2005,15139.6823,billion US$2010/yr,56.9889,EJ/yr,0.00376420712606367,all,EJ/yr per billion US$2010/yr,0.00277770456611294,1.35515028199389
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2010,15967.3346,billion US$2010/yr,56.3999,EJ/yr,0.00353220505568913,all,EJ/yr per billion US$2010/yr,0.00277770456611294,1.27162733531162
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2015,16895.4982,billion US$2010/yr,53.1366,EJ/yr,0.00314501527986905,all,EJ/yr per billion US$2010/yr,0.00277770456611294,1.13223534217324
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2020,18003.3545,billion US$2010/yr,50.008,EJ/yr,0.00277770456611294,all,EJ/yr per billion US$2010/yr,0.00277770456611294,1
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2025,19109.078,billion US$2010/yr,48.7889,EJ/yr,0.00255317917484036,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.919168728736771
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2030,20384.7167,billion US$2010/yr,46.5171,EJ/yr,0.00228195960162645,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.821527108917768
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2035,21739.391,billion US$2010/yr,44.6402,EJ/yr,0.00205342458765289,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.739252335436957
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2040,23211.6885,billion US$2010/yr,42.6157,EJ/yr,0.00183595863782163,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.660962530075986
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2045,24951.3986,billion US$2010/yr,41.0847,EJ/yr,0.00164658906134424,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.592787685714338
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2050,26880.5374,billion US$2010/yr,40.0522,EJ/yr,0.00149000741331905,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.536416806703145
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2055,28957.9223,billion US$2010/yr,38.6347,EJ/yr,0.00133416685077575,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.480312725497211
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2060,31002.526,billion US$2010/yr,37.5393,EJ/yr,0.00121084649683061,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.43591622795402
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2065,33521.2979,billion US$2010/yr,37.2072,EJ/yr,0.00110995702227866,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.399595059827371
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2070,36040.0698,billion US$2010/yr,36.8751,EJ/yr,0.00102316949452745,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.368350726355053
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2075,38884.8105,billion US$2010/yr,36.8352,EJ/yr,0.000947290202172903,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.341033461128128
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2080,41729.5512,billion US$2010/yr,36.7953,EJ/yr,0.000881756427804573,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.317440680539501
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2085,44810.2947,billion US$2010/yr,36.5729,EJ/yr,0.000816171824908797,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.293829601198708
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2090,47891.0382,billion US$2010/yr,36.3505,EJ/yr,0.000759025098770985,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.273256237553423
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2095,51684.4698,billion US$2010/yr,36.1906,EJ/yr,0.000700221945587222,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.252086544454617
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,EU 28,2100,55477.9014,billion US$2010/yr,36.0307,EJ/yr,0.000649460399379851,all,EJ/yr per billion US$2010/yr,0.00277770456611294,0.233811906169954
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00316383983457013,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00316383983457013,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00316383983457013,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2005,3754.1502,billion US$2010/yr,15.6842,EJ/yr,0.00417782964570784,all,EJ/yr per billion US$2010/yr,0.00316383983457013,1.32049340806011
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2010,5247.676,billion US$2010/yr,20.1465,EJ/yr,0.0038391280254345,all,EJ/yr per billion US$2010/yr,0.00316383983457013,1.21343943630956
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2015,7195.913,billion US$2010/yr,25.0481,EJ/yr,0.00348087865987263,all,EJ/yr per billion US$2010/yr,0.00316383983457013,1.10020697692669
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2020,9276.1965,billion US$2010/yr,29.3484,EJ/yr,0.00316383983457013,all,EJ/yr per billion US$2010/yr,0.00316383983457013,1
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2025,12135.1069,billion US$2010/yr,36.9326,EJ/yr,0.00304345073383738,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.961948421213582
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2030,15352.8933,billion US$2010/yr,45.159,EJ/yr,0.00294139997703234,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.929693072605235
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2035,18739.5022,billion US$2010/yr,52.1486,EJ/yr,0.00278281671751131,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.879569403957964
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2040,22438.5373,billion US$2010/yr,58.6131,EJ/yr,0.00261216224642236,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.825630367846127
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2045,26463.2004,billion US$2010/yr,63.6845,EJ/yr,0.00240653054193702,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.760636020711838
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2050,30928.7043,billion US$2010/yr,68.435,EJ/yr,0.00221266947804212,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.699362039084622
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2055,35334.9568,billion US$2010/yr,70.0121,EJ/yr,0.00198138348933824,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.626259100630943
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2060,40048.5294,billion US$2010/yr,72.477,EJ/yr,0.00180972937298417,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.572004105015024
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2065,45443.649,billion US$2010/yr,74.8117,EJ/yr,0.00164625204283221,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.520333559507095
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2070,50838.7686,billion US$2010/yr,77.1464,EJ/yr,0.00151747184529564,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.4796297931124
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2075,56433.00065,billion US$2010/yr,79.26925,EJ/yr,0.00140466126356866,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.443973569148614
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2080,62027.2327,billion US$2010/yr,81.3921,EJ/yr,0.0013121994397793,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.414749010187358
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2085,67224.4049,billion US$2010/yr,82.38525,EJ/yr,0.00122552591015945,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.387353966774353
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2090,72421.5771,billion US$2010/yr,83.3784,EJ/yr,0.00115129224381389,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.363890811170067
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2095,77771.65335,billion US$2010/yr,83.30885,EJ/yr,0.00107119813468643,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.338575335888322
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,India,2100,83121.7296,billion US$2010/yr,83.2393,EJ/yr,0.00100141443640027,all,EJ/yr per billion US$2010/yr,0.00316383983457013,0.316518688922929
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00250951655167322,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00250951655167322,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00250951655167322,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2005,4481.6218,billion US$2010/yr,15.2602,EJ/yr,0.00340506198001804,all,EJ/yr per billion US$2010/yr,0.00250951655167322,1.35685974166925
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2010,4520.6597,billion US$2010/yr,14.6855,EJ/yr,0.00324853029746964,all,EJ/yr per billion US$2010/yr,0.00250951655167322,1.29448450750551
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2015,4716.1999,billion US$2010/yr,13.9043,EJ/yr,0.00294819988440269,all,EJ/yr per billion US$2010/yr,0.00250951655167322,1.17480790570478
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2020,4972.1529,billion US$2010/yr,12.4777,EJ/yr,0.00250951655167322,all,EJ/yr per billion US$2010/yr,0.00250951655167322,1
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2025,5291.7614,billion US$2010/yr,12.2273,EJ/yr,0.0023106295004155,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.920746866114465
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2030,5481.3691,billion US$2010/yr,11.7568,EJ/yr,0.00214486559571403,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.8546927472082
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2035,5609.5241,billion US$2010/yr,11.1198,EJ/yr,0.00198230719786015,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.789915968690643
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2040,5690.3227,billion US$2010/yr,10.2876,EJ/yr,0.0018079115267048,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.720422236505824
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2045,5784.844,billion US$2010/yr,9.5234,EJ/yr,0.00164626738421987,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.656009773325552
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2050,5898.8834,billion US$2010/yr,8.9645,EJ/yr,0.00151969438826338,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.605572570242712
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2055,6022.2758,billion US$2010/yr,8.4821,EJ/yr,0.00140845425910251,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.561245255849549
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2060,6122.2769,billion US$2010/yr,8.1215,EJ/yr,0.00132654895109367,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.528607372686661
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2065,6274.21615,billion US$2010/yr,7.79255,EJ/yr,0.00124199578301108,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.494914361964649
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2070,6426.1554,billion US$2010/yr,7.4636,EJ/yr,0.00116144094492331,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.462814618277339
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2075,6599.3359,billion US$2010/yr,7.2906,EJ/yr,0.00110474752467138,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.440223246957584
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2080,6772.5164,billion US$2010/yr,7.1176,EJ/yr,0.00105095352740674,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.418787246773096
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2085,6972.94635,billion US$2010/yr,6.8565,EJ/yr,0.00098330026589119,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.391828563647279
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2090,7173.3763,billion US$2010/yr,6.5954,EJ/yr,0.000919427578335741,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.366376375450767
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2095,7462.12675,billion US$2010/yr,6.33545,EJ/yr,0.000849013989208907,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.338317748349907
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Japan,2100,7750.8772,billion US$2010/yr,6.0755,EJ/yr,0.000783846762531601,all,EJ/yr per billion US$2010/yr,0.00250951655167322,0.312349708157522
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,1990,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00303151608419386,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,1995,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00303151608419386,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2000,,billion US$2010/yr,,EJ/yr,,all,EJ/yr per billion US$2010/yr,0.00303151608419386,
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2005,6549.5706,billion US$2010/yr,22.0262,EJ/yr,0.00336299909493303,all,EJ/yr per billion US$2010/yr,0.00303151608419386,1.10934562164044
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2010,7747.5286,billion US$2010/yr,25.5782,EJ/yr,0.00330146570869064,all,EJ/yr per billion US$2010/yr,0.00303151608419386,1.08904772958464
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2015,8758.9325,billion US$2010/yr,27.5354,EJ/yr,0.00314369359508136,all,EJ/yr per billion US$2010/yr,0.00303151608419386,1.03700376569743
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2020,8906.8965,billion US$2010/yr,27.0014,EJ/yr,0.00303151608419386,all,EJ/yr per billion US$2010/yr,0.00303151608419386,1
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2025,9775.73370000001,billion US$2010/yr,28.4229,EJ/yr,0.00290749532180894,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.959089525194486
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2030,11419.3758,billion US$2010/yr,33.0332,EJ/yr,0.0028927325432271,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.954219757668327
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2035,13411.2532,billion US$2010/yr,38.0474,EJ/yr,0.00283697574213273,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.935827375920765
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2040,15511.5477,billion US$2010/yr,41.9086,EJ/yr,0.00270176779329377,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.891226606838941
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2045,17788.6892,billion US$2010/yr,45.2932,EJ/yr,0.00254617973762789,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.839903093671022
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2050,20191.2478,billion US$2010/yr,48.0326,EJ/yr,0.00237888220063348,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.784716997886579
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2055,22773.6675,billion US$2010/yr,49.9694,EJ/yr,0.00219417447804575,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.723787839848861
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2060,25235.593,billion US$2010/yr,51.1512,EJ/yr,0.00202694662257392,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.66862472976551
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2065,27955.85405,billion US$2010/yr,51.9002,EJ/yr,0.00185650561442962,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.612401703592907
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2070,30676.1151,billion US$2010/yr,52.6492,EJ/yr,0.0017162929474078,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.566150038377315
REMIND-MAgPIE 3.0-4.4,Current Policies,remind,current,all,Latin America and the Caribbean,2075,33663.16215,billion US$2010/yr,53.4084,EJ/yr,0.00158655327036768,all,EJ/yr per billion US$2010/yr,0.00303151608419386,0.52335307691088
